CustomerID,YearMonth,Invoices_Count,Monthly_Spend,Monthly_Units,Months_Balance,Status
17287,2010-12,2,222.7,108,-9,C
17287,2011-04,1,145.24,120,-5,0
17287,2011-05,1,132.4,12,-4,0
17287,2011-07,1,202.07,110,-2,0
17287,2011-09,1,177.89,121,0,0
17287,2011-11,1,168.76,85,2,0
17288,2010-12,1,133.56,156,-9,0
17288,2011-01,1,103.56,132,-8,0
17288,2011-02,1,53.400000000000006,60,-7,0
17288,2011-04,1,127.30000000000001,110,-5,0
17288,2011-05,1,245.88,204,-4,0
17288,2011-11,2,753.93,539,2,C
17289,2011-06,1,164.45,132,-3,0
17289,2011-11,2,766.57,381,2,C
17290,2011-11,1,348.83,274,2,0
17290,2011-12,1,164.18,123,3,0
17291,2011-02,1,550.8000000000001,72,-7,0
17293,2010-12,1,346.14,208,-9,0
17293,2011-02,1,123.21,95,-7,0
17293,2011-07,1,235.82,150,-2,0
17293,2011-08,2,161.86,64,-1,C
17293,2011-09,1,250.34,183,0,0
17293,2011-10,1,236.31,159,1,0
17293,2011-11,1,306.25,150,2,0
17293,2011-12,1,194.13,126,3,0
17295,2011-10,1,279.36,170,1,0
17295,2011-11,2,267.64,123,2,C
17297,2011-11,1,128.18,65,2,0
17298,2011-08,2,498.42,387,-1,C
17299,2011-06,1,151.63,228,-3,0
17299,2011-08,1,116.56,52,-1,0
17299,2011-09,1,297.36,319,0,0
17299,2011-11,1,91.06,69,2,0
17301,2011-11,1,163.24,137,2,0
17302,2011-02,1,182.85,99,-7,0
17302,2011-05,1,120.27,91,-4,0
17302,2011-08,1,358.49,155,-1,0
17302,2011-11,2,474.02,230,2,C
17303,2010-12,1,250.04,144,-9,0
17306,2010-12,1,324.0,1296,-9,0
17306,2011-01,1,748.94,430,-8,0
17306,2011-02,1,601.94,762,-7,0
17306,2011-03,4,1069.08,1532,-6,C
17306,2011-05,1,451.70000000000005,986,-4,0
17306,2011-06,3,1278.98,1522,-3,C
17306,2011-07,2,1037.44,1172,-2,C
17306,2011-08,1,611.24,712,-1,0
17306,2011-09,2,1082.92,1720,0,C
17306,2011-11,3,1425.0700000000002,1359,2,C
17309,2011-09,1,82.75,41,0,0
17311,2011-01,1,556.46,410,-8,0
17311,2011-09,1,828.39,595,0,0
17312,2011-07,3,644.3,372,-2,C
17313,2011-11,1,2328.84,1402,2,0
17314,2011-01,1,203.8,36,-8,0
17314,2011-02,1,362.40000000000003,256,-7,0
17314,2011-03,1,220.8,88,-6,0
17314,2011-06,1,517.05,509,-3,0
17314,2011-07,1,202.87,129,-2,0
17314,2011-10,1,670.63,637,1,0
17314,2011-11,2,350.37,241,2,C
17315,2010-12,1,108.92,60,-9,0
17315,2011-01,2,521.37,309,-8,C
17315,2011-02,4,438.75,226,-7,C
17315,2011-03,5,740.9300000000001,551,-6,C
17315,2011-04,3,299.59999999999997,118,-5,C
17315,2011-05,4,529.27,420,-4,C
17315,2011-06,1,262.61,177,-3,0
17315,2011-07,4,586.82,298,-2,C
17315,2011-08,6,879.8199999999999,839,-1,C
17315,2011-09,2,568.8000000000001,264,0,C
17315,2011-10,2,411.79,157,1,C
17315,2011-11,3,752.4499999999999,337,2,C
17315,2011-12,1,180.1,107,3,0
17317,2011-09,1,2027.94,606,0,0
17317,2011-10,2,572.4,540,1,C
17320,2010-12,1,450.92,210,-9,0
17320,2011-04,1,459.18,256,-5,0
17320,2011-08,1,290.52,168,-1,0
17321,2011-10,1,615.91,359,1,0
17321,2011-12,1,41.25,5,3,0
17323,2011-02,1,141.69,119,-7,0
17323,2011-05,1,149.38,127,-4,0
17323,2011-06,1,135.37,164,-3,0
17323,2011-08,1,104.50999999999999,85,-1,0
17323,2011-10,1,158.82,108,1,0
17323,2011-11,2,216.75,157,2,C
17324,2010-12,1,127.05000000000001,51,-9,0
17324,2011-01,1,575.18,555,-8,0
17324,2011-11,2,284.25,237,2,C
17325,2011-03,1,96.8,60,-6,0
17329,2011-01,1,243.36,67,-8,0
17329,2011-11,1,279.75,75,2,0
17330,2011-10,1,264.9,100,1,0
17330,2011-11,1,99.0,20,2,0
17331,2011-08,1,175.2,16,-1,0
17333,2011-09,1,494.25,375,0,0
17334,2011-02,2,307.02,315,-7,C
17337,2011-02,1,989.38,688,-7,0
17337,2011-04,1,459.5,259,-5,0
17337,2011-05,1,499.23,275,-4,0
17337,2011-07,1,32.95,25,-2,0
17338,2010-12,1,767.6,336,-9,0
17338,2011-01,1,770.75,316,-8,0
17338,2011-02,1,1100.25,477,-7,0
17338,2011-04,1,682.2,362,-5,0
17338,2011-05,1,300.05,98,-4,0
17338,2011-07,1,596.33,330,-2,0
17338,2011-08,1,946.74,420,-1,0
17338,2011-11,1,1329.6200000000001,720,2,0
17339,2010-12,1,60.0,16,-9,0
17339,2011-09,1,183.36,136,0,0
17340,2010-12,2,4360.39,2454,-9,C
17340,2011-04,1,834.6800000000001,450,-5,0
17340,2011-05,1,607.74,294,-4,0
17340,2011-07,2,1195.12,466,-2,C
17340,2011-08,1,595.72,344,-1,0
17340,2011-09,3,865.85,269,0,C
17340,2011-11,1,3893.79,1690,2,0
17341,2010-12,1,416.61,246,-9,0
17341,2011-07,2,265.68,197,-2,C
17343,2010-12,1,193.64,56,-9,0
17344,2011-10,1,157.62,65,1,0
17345,2011-05,2,125.38,61,-4,C
17345,2011-09,1,155.8,116,0,0
17345,2011-11,1,238.51,164,2,0
17346,2010-12,2,235.34,133,-9,C
17346,2011-02,1,102.62,59,-7,0
17346,2011-04,1,223.42000000000002,155,-5,0
17346,2011-05,1,222.31,139,-4,0
17346,2011-06,2,293.57,347,-3,C
17346,2011-08,1,151.52,90,-1,0
17346,2011-10,3,705.45,313,1,C
17346,2011-11,3,551.5600000000001,315,2,C
17346,2011-12,1,137.09,66,3,0
17347,2011-09,1,228.96,216,0,0
17348,2011-02,1,160.15,199,-7,0
17348,2011-09,1,500.46,704,0,0
17348,2011-11,3,495.99,495,2,C
17349,2011-06,1,98.25,102,-3,0
17350,2011-10,2,886.34,618,1,C
17350,2011-12,2,394.98,152,3,C
17351,2011-03,1,198.6,28,-6,0
17351,2011-06,1,228.7,64,-3,0
17351,2011-11,1,159.85,21,2,0
17353,2011-07,1,870.0,600,-2,0
17353,2011-08,1,870.0,600,-1,0
17354,2011-10,1,1393.06,1006,1,0
17356,2011-02,1,178.22,166,-7,0
17357,2011-11,2,384.39,152,2,C
17358,2010-12,1,241.66000000000003,145,-9,0
17358,2011-02,1,119.15,45,-7,0
17359,2011-11,1,127.86,161,2,0
17360,2011-06,1,320.9,164,-3,0
17360,2011-11,2,247.34,164,2,C
17361,2011-02,1,45.0,12,-7,0
17361,2011-06,1,218.92,51,-3,0
17361,2011-10,1,224.28,94,1,0
17362,2011-02,1,150.0,76,-7,0
17362,2011-04,1,162.23000000000002,115,-5,0
17364,2011-01,1,419.83,296,-8,0
17364,2011-02,1,504.56,339,-7,0
17364,2011-03,1,247.45000000000002,137,-6,0
17364,2011-05,2,913.61,468,-4,C
17364,2011-07,1,531.96,254,-2,0
17364,2011-11,2,1152.76,825,2,C
17364,2011-12,3,692.51,373,3,C
17365,2011-01,2,742.66,712,-8,C
17365,2011-03,1,541.05,782,-6,0
17365,2011-05,1,609.28,510,-4,0
17365,2011-06,1,443.82,530,-3,0
17365,2011-09,1,1126.47,1147,0,0
17365,2011-10,1,877.71,709,1,0
17365,2011-11,1,426.37,359,2,0
17367,2011-04,1,167.55,149,-5,0
17368,2011-01,2,694.0,866,-8,C
17368,2011-03,1,194.92000000000002,215,-6,0
17368,2011-06,2,695.35,195,-3,C
17368,2011-09,1,20.8,4,0,0
17368,2011-11,2,273.8,97,2,C
17370,2011-06,1,110.69999999999999,78,-3,0
17370,2011-09,3,335.48,462,0,C
17371,2010-12,1,92.14,39,-9,0
17371,2011-11,2,326.26,112,2,C
17372,2010-12,2,366.53000000000003,234,-9,C
17372,2011-01,1,162.4,58,-8,0
17372,2011-04,1,212.12,122,-5,0
17372,2011-06,2,314.58,178,-3,C
17372,2011-10,2,281.55,155,1,C
17373,2011-01,1,145.25,89,-8,0
17373,2011-07,1,142.05,111,-2,0
17373,2011-09,1,146.22,90,0,0
17373,2011-10,1,213.4,118,1,0
17374,2011-03,1,191.95,29,-6,0
17374,2011-05,1,303.82,56,-4,0
17375,2010-12,1,109.71000000000001,69,-9,0
17375,2011-01,1,176.66,250,-8,0
17375,2011-05,1,113.73,48,-4,0
17376,2011-02,1,105.85,35,-7,0
17376,2011-09,1,97.35,51,0,0
17377,2010-12,3,785.08,255,-9,C
17377,2011-02,2,348.75,233,-7,C
17377,2011-03,2,463.79,175,-6,C
17377,2011-06,1,133.07,63,-3,0
17377,2011-08,1,309.65,356,-1,0
17377,2011-09,2,272.24,108,0,C
17377,2011-10,4,838.28,360,1,C
17377,2011-11,5,907.46,488,2,C
17379,2011-11,1,389.71999999999997,623,2,0
17381,2010-12,3,3603.7200000000003,2888,-9,C
17381,2011-01,1,212.0,200,-8,0
17381,2011-02,4,3363.74,4370,-7,C
17381,2011-03,2,2019.96,2364,-6,C
17381,2011-04,4,2349.39,4789,-5,C
17381,2011-05,2,2269.3199999999997,1904,-4,C
17381,2011-06,2,513.8399999999999,744,-3,C
17381,2011-07,2,1488.16,1976,-2,C
17381,2011-08,3,1055.52,2248,-1,C
17381,2011-09,1,1386.0,1368,0,0
17381,2011-10,3,1110.3600000000001,1286,1,C
17381,2011-11,1,595.44,1152,2,0
17381,2011-12,1,308.15999999999997,360,3,0
17382,2011-10,1,65.4,25,1,0
17383,2011-12,1,193.39000000000001,148,3,0
17384,2011-05,1,227.65,43,-4,0
17384,2011-11,1,108.75,45,2,0
17385,2011-11,1,256.11,197,2,0
17386,2011-06,2,613.32,300,-3,C
17386,2011-08,1,928.08,576,-1,0
17386,2011-09,2,155.94000000000003,146,0,C
17386,2011-12,1,989.08,880,3,0
17387,2011-11,2,746.81,522,2,C
17388,2011-02,1,381.6,360,-7,0
17388,2011-05,1,381.6,360,-4,0
17388,2011-07,1,189.82999999999998,59,-2,0
17388,2011-09,1,306.53000000000003,289,0,0
17389,2011-01,4,677.3399999999999,120,-8,C
17389,2011-02,1,96.9,12,-7,0
17389,2011-03,2,230.22,60,-6,C
17389,2011-04,2,3019.0,804,-5,C
17389,2011-05,4,956.46,202,-4,C
17389,2011-06,4,858.88,282,-3,C
17389,2011-07,5,2007.0,258,-2,C
17389,2011-08,2,1066.98,150,-1,C
17389,2011-09,2,4682.76,1092,0,C
17389,2011-11,5,12361.36,3262,2,C
17389,2011-12,3,5876.78,1370,3,C
17391,2011-06,2,508.8,480,-3,C
17392,2010-12,1,271.77,178,-9,0
17392,2011-02,1,145.5,99,-7,0
17394,2011-05,1,203.86999999999998,241,-4,0
17396,2010-12,1,397.5,106,-9,0
17396,2011-07,5,4404.3,999,-2,C
17396,2011-10,2,2529.0,900,1,C
17397,2011-11,2,681.41,250,2,C
17398,2011-03,1,305.68,182,-6,0
17398,2011-05,1,222.77,77,-4,0
17398,2011-08,1,124.92999999999999,51,-1,0
17400,2010-12,1,424.17,250,-9,0
17400,2011-03,2,638.7,287,-6,C
17400,2011-05,1,243.75,64,-4,0
17400,2011-08,1,791.22,487,-1,0
17402,2010-12,2,459.96999999999997,120,-9,C
17402,2011-01,1,111.9,24,-8,0
17402,2011-04,1,212.5,30,-5,0
17402,2011-06,2,377.94,100,-3,C
17402,2011-08,2,570.14,146,-1,C
17402,2011-09,1,115.2,48,0,0
17402,2011-10,2,186.5,39,1,C
17402,2011-11,1,312.9,106,2,0
17402,2011-12,1,286.8,88,3,0
17403,2011-11,1,263.92,111,2,0
17404,2010-12,2,3834.2999999999997,3954,-9,C
17404,2011-01,1,2938.7599999999998,2804,-8,0
17404,2011-03,2,4522.68,5300,-6,C
17404,2011-05,1,2557.88,2794,-4,0
17404,2011-07,2,6458.68,5809,-2,C
17404,2011-08,2,692.0,962,-1,C
17404,2011-09,1,4114.08,4072,0,0
17404,2011-10,2,5311.96,5953,1,C
17404,2011-11,1,1238.48,1060,2,0
17404,2011-12,1,238.0,40,3,0
17405,2011-07,1,393.31,334,-2,0
17405,2011-09,1,489.70000000000005,228,0,0
17405,2011-12,1,148.4,164,3,0
17406,2010-12,1,702.1,270,-9,0
17406,2011-01,2,1482.32,510,-8,C
17408,2011-06,1,32.65,3,-3,0
17409,2011-04,1,260.55,41,-5,0
17409,2011-06,1,511.3,64,-3,0
17410,2011-05,1,302.4,100,-4,0
17410,2011-09,1,117.15,49,0,0
17410,2011-10,1,449.15,203,1,0
17410,2011-11,2,346.02,264,2,C
17411,2011-03,1,285.58,126,-6,0
17411,2011-09,1,283.86,114,0,0
17411,2011-11,1,209.5,66,2,0
17412,2010-12,2,447.76,210,-9,C
17412,2011-02,1,141.36,92,-7,0
17412,2011-05,1,120.7,56,-4,0
17412,2011-10,1,160.4,116,1,0
17412,2011-11,1,201.44,178,2,0
17412,2011-12,1,186.4,86,3,0
17414,2011-06,1,598.0,1380,-3,0
17414,2011-10,1,180.0,720,1,0
17415,2011-09,1,507.84,114,0,0
17416,2011-03,1,2114.71,1345,-6,0
17416,2011-05,2,1333.3,678,-4,C
17416,2011-06,1,937.74,604,-3,0
17416,2011-08,1,908.74,656,-1,0
17416,2011-09,1,584.3199999999999,320,0,0
17416,2011-11,1,1014.61,699,2,0
17418,2011-01,1,167.39000000000001,139,-8,0
17418,2011-10,1,296.07,150,1,0
17419,2010-12,2,374.27,203,-9,C
17419,2011-01,1,330.2,102,-8,0
17419,2011-02,1,333.0,238,-7,0
17419,2011-03,2,650.83,285,-6,C
17419,2011-04,1,357.5,144,-5,0
17419,2011-07,1,614.2,241,-2,0
17419,2011-10,1,465.55,249,1,0
17419,2011-11,3,1101.02,414,2,C
17420,2010-12,1,130.85,53,-9,0
17420,2011-06,1,260.66,116,-3,0
17420,2011-10,1,207.32,96,1,0
17422,2011-02,1,321.25,219,-7,0
17422,2011-05,1,306.82,128,-4,0
17422,2011-06,1,375.04,688,-3,0
17422,2011-07,1,293.07,321,-2,0
17422,2011-09,1,402.79,393,0,0
17422,2011-11,1,280.4,504,2,0
17423,2011-05,1,449.42,314,-4,0
17423,2011-10,1,248.99,145,1,0
17425,2011-10,1,688.97,371,1,0
17425,2011-11,1,70.2,36,2,0
17426,2011-03,1,1193.88,546,-6,0
17426,2011-06,2,2085.35,1295,-3,C
17426,2011-09,1,1001.36,700,0,0
17426,2011-12,2,756.6700000000001,553,3,C
17427,2011-09,1,100.8,34,0,0
17428,2010-12,2,893.95,375,-9,C
17428,2011-01,2,993.84,1128,-8,C
17428,2011-02,2,1222.33,602,-7,C
17428,2011-03,2,955.2199999999999,624,-6,C
17428,2011-04,2,1111.82,546,-5,C
17428,2011-05,3,2111.66,1495,-4,C
17428,2011-06,4,1321.82,718,-3,C
17428,2011-07,1,345.65,259,-2,0
17428,2011-08,2,1704.8,992,-1,C
17428,2011-09,1,4090.28,1848,0,0
17428,2011-10,3,1172.9,443,1,C
17428,2011-11,3,916.98,388,2,C
17428,2011-12,1,415.6,56,3,0
17429,2011-05,1,186.86,256,-4,0
17429,2011-06,1,189.28,78,-3,0
17429,2011-08,1,148.78,290,-1,0
17430,2010-12,1,112.6,60,-9,0
17430,2011-11,1,153.16,130,2,0
17431,2011-01,1,403.3,292,-8,0
17432,2011-11,2,365.76,207,2,C
17433,2011-09,1,303.15999999999997,185,0,0
17434,2011-09,1,499.56,192,0,0
17434,2011-10,1,327.93,210,1,0
17434,2011-11,4,1224.99,1045,2,C
17434,2011-12,1,321.34000000000003,246,3,0
17436,2011-04,1,122.39999999999999,48,-5,0
17436,2011-12,1,93.89999999999999,42,3,0
17438,2011-03,1,388.45000000000005,103,-6,0
17440,2011-04,2,124.62,162,-5,C
17440,2011-07,1,61.8,84,-2,0
17442,2011-02,1,440.83,302,-7,0
17442,2011-05,1,374.0,230,-4,0
17442,2011-06,1,254.18,174,-3,0
17442,2011-08,1,521.44,307,-1,0
17442,2011-09,1,331.24,247,0,0
17442,2011-11,1,326.87,236,2,0
17443,2011-05,1,534.24,504,-4,0
17444,2011-06,1,1171.46,1092,-3,0
17444,2011-07,2,1768.58,1027,-2,C
17446,2011-02,1,68.10000000000001,102,-7,0
17446,2011-06,1,52.800000000000004,96,-3,0
17447,2011-09,1,372.48,350,0,0
17447,2011-10,1,169.05,93,1,0
17449,2010-12,1,684.26,264,-9,0
17449,2011-03,1,338.34,156,-6,0
17449,2011-04,1,300.09000000000003,186,-5,0
17449,2011-09,1,174.86,102,0,0
17449,2011-10,2,597.62,267,1,C
17449,2011-12,1,424.04,146,3,0
17450,2010-12,2,2028.84,786,-9,C
17450,2011-01,3,18620.2,6054,-8,C
17450,2011-03,3,13500.5,4972,-6,C
17450,2011-04,2,3585.04,1920,-5,C
17450,2011-05,4,18025.68,6196,-4,C
17450,2011-06,1,5405.48,3104,-3,0
17450,2011-07,3,8485.14,3458,-2,C
17450,2011-08,4,15959.460000000001,5382,-1,C
17450,2011-09,11,75412.64,26608,0,C
17450,2011-10,2,3935.96,1448,1,C
17450,2011-11,10,27869.45,9325,2,C
17450,2011-12,1,1562.4,720,3,0
17451,2011-08,1,346.01,267,-1,0
17451,2011-09,1,214.97,107,0,0
17451,2011-10,2,489.27,381,1,C
17451,2011-11,2,376.97,294,2,C
17451,2011-12,1,294.18,154,3,0
17453,2011-10,1,341.99999999999994,160,1,0
17453,2011-11,1,144.72,59,2,0
17454,2010-12,1,165.85,59,-9,0
17454,2011-02,1,132.25,77,-7,0
17454,2011-04,1,115.43,57,-5,0
17454,2011-05,1,104.0,50,-4,0
17455,2011-05,1,131.7,66,-4,0
17456,2010-12,1,249.86,222,-9,0
17457,2011-01,1,385.8,264,-8,0
17457,2011-02,1,331.26,150,-7,0
17457,2011-04,1,313.38,114,-5,0
17457,2011-05,1,367.2,144,-4,0
17457,2011-08,1,340.06,154,-1,0
17458,2011-11,1,316.5,170,2,0
17459,2011-10,2,657.3,537,1,C
17460,2010-12,2,70.30000000000001,26,-9,C
17460,2011-01,1,133.5,42,-8,0
17460,2011-03,1,138.88,56,-6,0
17460,2011-04,1,119.9,53,-5,0
17460,2011-09,1,159.85000000000002,59,0,0
17461,2011-11,3,735.82,770,2,C
17462,2011-02,1,463.40999999999997,155,-7,0
17462,2011-10,1,212.28,72,1,0
17463,2011-01,1,691.46,410,-8,0
17463,2011-04,1,234.25,109,-5,0
17463,2011-06,1,301.88,199,-3,0
17463,2011-10,1,449.96,242,1,0
17463,2011-11,1,198.31,126,2,0
17464,2011-07,1,289.96000000000004,220,-2,0
17466,2011-09,1,460.41,133,0,0
17466,2011-11,1,302.87,173,2,0
17468,2011-11,2,137.0,116,2,C
17469,2011-05,1,305.36,130,-4,0
17469,2011-07,1,440.71,189,-2,0
17469,2011-08,1,304.2,124,-1,0
17469,2011-09,1,441.8,172,0,0
17469,2011-11,1,378.90000000000003,172,2,0
17470,2010-12,1,178.4,112,-9,0
17470,2011-04,1,304.13,489,-5,0
17470,2011-05,1,140.57999999999998,282,-4,0
17470,2011-08,1,193.36,392,-1,0
17470,2011-10,1,308.6,400,1,0
17472,2011-02,2,438.27,286,-7,C
17472,2011-06,1,259.27,169,-3,0
17475,2011-09,1,194.37,178,0,0
17480,2011-09,1,511.82,338,0,0
17481,2011-09,1,260.63,149,0,0
17481,2011-11,2,822.5600000000001,754,2,C
17481,2011-12,1,172.4,158,3,0
17483,2011-06,1,155.10000000000002,50,-3,0
17483,2011-07,1,119.64,48,-2,0
17483,2011-10,1,139.3,93,1,0
17486,2011-03,1,396.87,191,-6,0
17489,2011-05,1,208.56,232,-4,0
17489,2011-10,1,168.07999999999998,196,1,0
17490,2011-06,1,305.2,140,-3,0
17490,2011-09,2,709.3,296,0,C
17490,2011-10,1,306.71999999999997,204,1,0
17490,2011-12,3,771.0999999999999,494,3,C
17491,2010-12,1,327.40000000000003,268,-9,0
17491,2011-01,1,305.52,240,-8,0
17491,2011-03,1,556.9399999999999,361,-6,0
17491,2011-06,1,135.0,52,-3,0
17491,2011-07,1,335.45,113,-2,0
17491,2011-09,2,763.3100000000001,302,0,C
17491,2011-11,2,692.35,399,2,C
17491,2011-12,1,442.90000000000003,278,3,0
17492,2011-04,1,374.57,155,-5,0
17495,2011-11,1,342.59000000000003,150,2,0
17495,2011-12,1,154.97,79,3,0
17496,2010-12,1,271.05,79,-9,0
17498,2011-09,1,272.22,394,0,0
17499,2011-02,1,622.88,711,-7,0
17500,2011-11,3,1138.0,17,2,C
17501,2011-05,2,288.6,160,-4,C
17502,2011-11,4,689.1,376,2,C
17503,2011-11,1,340.43,213,2,0
17503,2011-12,1,218.53,273,3,0
17504,2011-01,1,441.15,233,-8,0
17504,2011-02,1,346.28,176,-7,0
17504,2011-03,1,859.01,523,-6,0
17504,2011-05,6,1350.59,732,-4,C
17505,2011-05,1,486.99,269,-4,0
17505,2011-07,1,658.85,287,-2,0
17506,2011-09,1,302.2,139,0,0
17507,2011-02,1,340.56,222,-7,0
17507,2011-03,1,265.02,137,-6,0
17508,2011-03,1,387.31,289,-6,0
17509,2011-10,8,6083.64,3512,1,C
17510,2011-11,1,308.48,214,2,0
17511,2010-12,3,6711.08,6426,-9,C
17511,2011-01,1,3862.14,1914,-8,0
17511,2011-02,2,7783.64,5819,-7,C
17511,2011-03,3,7238.58,4795,-6,C
17511,2011-04,3,2941.8,1868,-5,C
17511,2011-05,3,7213.16,4014,-4,C
17511,2011-06,1,4415.4400000000005,3007,-3,0
17511,2011-07,2,7590.01,4739,-2,C
17511,2011-08,2,8419.62,5509,-1,C
17511,2011-09,3,8229.92,6062,0,C
17511,2011-10,3,5755.45,3300,1,C
17511,2011-11,3,13522.22,9881,2,C
17511,2011-12,2,7379.32,7215,3,C
17512,2011-02,3,651.21,579,-7,C
17512,2011-03,1,441.81,315,-6,0
17512,2011-05,2,209.4,348,-4,C
17512,2011-07,1,238.9,290,-2,0
17512,2011-08,1,350.58,302,-1,0
17512,2011-10,1,581.41,407,1,0
17512,2011-11,1,451.68,512,2,0
17513,2011-09,1,513.2,254,0,0
17514,2011-08,1,208.65,135,-1,0
17515,2011-01,1,231.48,93,-8,0
17515,2011-03,1,200.7,59,-6,0
17515,2011-05,1,139.19,68,-4,0
17515,2011-11,1,67.65,23,2,0
17516,2011-02,2,324.63,213,-7,C
17516,2011-05,1,127.38,94,-4,0
17516,2011-08,1,153.64,66,-1,0
17516,2011-11,1,159.23,41,2,0
17517,2011-02,1,153.94,102,-7,0
17519,2010-12,1,335.3,184,-9,0
17519,2011-03,1,313.45,295,-6,0
17519,2011-05,1,306.85,87,-4,0
17519,2011-06,1,200.5,146,-3,0
17519,2011-07,1,331.90000000000003,330,-2,0
17519,2011-11,1,356.02,194,2,0
17520,2011-10,1,546.81,365,1,0
17521,2011-05,1,159.56,116,-4,0
17521,2011-10,1,338.19,217,1,0
17521,2011-11,1,225.46,186,2,0
17522,2011-05,2,248.42,210,-4,C
17522,2011-06,1,539.12,539,-3,0
17522,2011-07,1,124.71,183,-2,0
17522,2011-12,1,158.45999999999998,102,3,0
17523,2011-11,4,652.74,872,2,C
17524,2010-12,1,145.0,90,-9,0
17525,2010-12,1,422.70000000000005,82,-9,0
17526,2010-12,2,238.6,44,-9,C
17526,2011-02,1,634.2,96,-7,0
17526,2011-12,1,323.1,170,3,0
17527,2011-05,1,292.11,57,-4,0
17527,2011-08,1,314.51,149,-1,0
17527,2011-09,1,181.6,233,0,0
17527,2011-10,1,151.15,49,1,0
17528,2011-09,2,1107.08,768,0,C
17528,2011-10,3,1404.66,744,1,C
17528,2011-11,2,916.26,428,2,C
17528,2011-12,1,200.5,198,3,0
17530,2010-12,1,300.64,194,-9,0
17530,2011-02,1,344.69,200,-7,0
17530,2011-04,3,473.03999999999996,266,-5,C
17530,2011-05,1,246.89,132,-4,0
17530,2011-09,1,395.55,341,0,0
17530,2011-10,1,218.83,115,1,0
17530,2011-11,1,172.45,98,2,0
17530,2011-12,1,215.03,168,3,0
17531,2011-06,1,296.7,136,-3,0
17534,2011-10,1,223.36,103,1,0
17535,2011-03,1,164.4,136,-6,0
17536,2011-06,1,76.5,6,-3,0
17537,2011-02,1,620.75,369,-7,0
17537,2011-11,1,266.92,330,2,0
17538,2011-11,1,98.42,134,2,0
17540,2011-01,1,268.8,64,-8,0
17540,2011-11,1,310.1,130,2,0
17542,2011-03,1,170.75,134,-6,0
17545,2011-10,3,642.32,337,1,C
17548,2011-04,1,103.3,58,-5,0
17549,2011-10,1,28.2,60,1,0
17549,2011-11,1,120.66,150,2,0
17550,2011-04,1,156.22,59,-5,0
17550,2011-05,2,110.94,27,-4,C
17551,2010-12,1,290.34,142,-9,0
17552,2010-12,2,298.52,144,-9,C
17552,2011-09,1,615.39,565,0,0
17552,2011-10,1,16.5,10,1,0
17553,2011-08,1,1487.6,1048,-1,0
17554,2011-07,1,772.43,747,-2,0
17554,2011-08,1,477.46000000000004,662,-1,0
17554,2011-10,1,210.14,120,1,0
17554,2011-11,1,254.12,156,2,0
17554,2011-12,1,238.3,78,3,0
17555,2011-01,1,195.45,156,-8,0
17555,2011-11,1,284.86,192,2,0
17556,2011-05,1,157.9,101,-4,0
17557,2011-09,1,288.36,147,0,0
17557,2011-10,1,150.8,45,1,0
17557,2011-11,1,102.3,114,2,0
17560,2011-02,1,162.1,142,-7,0
17560,2011-05,1,323.95,137,-4,0
17560,2011-07,1,219.78,164,-2,0
17560,2011-09,1,149.12,192,0,0
17561,2011-11,1,165.12,144,2,0
17562,2011-06,1,300.1,366,-3,0
17562,2011-07,1,109.0,90,-2,0
17562,2011-08,2,252.0,145,-1,C
17562,2011-09,1,191.78,74,0,0
17562,2011-10,1,103.80000000000001,46,1,0
17562,2011-11,1,165.70000000000002,96,2,0
17564,2011-09,1,119.12,30,0,0
17564,2011-10,1,124.34,43,1,0
17564,2011-11,1,210.55,73,2,0
17566,2011-11,1,394.82,277,2,0
17566,2011-12,1,474.95,220,3,0
17567,2010-12,1,517.95,244,-9,0
17567,2011-02,1,424.85,210,-7,0
17567,2011-03,1,535.38,348,-6,0
17567,2011-04,1,395.78999999999996,207,-5,0
17567,2011-07,1,461.08,364,-2,0
17567,2011-09,1,590.4,388,0,0
17567,2011-10,1,988.03,567,1,0
17567,2011-12,1,418.0,304,3,0
17569,2011-01,1,344.14,159,-8,0
17571,2011-02,1,282.7,177,-7,0
17571,2011-03,1,75.6,72,-6,0
17571,2011-07,1,201.25,236,-2,0
17571,2011-10,1,866.12,391,1,0
17572,2010-12,1,70.80000000000001,24,-9,0
17572,2011-04,1,81.4,32,-5,0
17572,2011-09,2,74.55,39,0,C
17573,2011-09,2,182.21,183,0,C
17573,2011-11,1,198.39000000000001,125,2,0
17574,2011-04,1,185.65,77,-5,0
17576,2010-12,2,297.0,130,-9,C
17576,2011-01,2,140.07,65,-8,C
17576,2011-02,1,147.20000000000002,122,-7,0
17576,2011-03,2,334.14,262,-6,C
17576,2011-04,1,337.02,181,-5,0
17576,2011-05,1,147.15,89,-4,0
17576,2011-06,1,294.86,196,-3,0
17576,2011-07,1,263.38,164,-2,0
17576,2011-08,2,179.88,81,-1,C
17576,2011-09,3,588.85,312,0,C
17576,2011-10,1,317.0,165,1,0
17576,2011-11,1,132.53,53,2,0
17576,2011-12,1,385.75,147,3,0
17578,2011-05,1,143.45999999999998,138,-4,0
17579,2011-06,1,164.41,91,-3,0
17579,2011-07,1,106.45000000000002,39,-2,0
17579,2011-12,1,178.04,128,3,0
17580,2010-12,1,46.85,11,-9,0
17580,2011-01,1,121.17,71,-8,0
17580,2011-04,1,47.7,6,-5,0
17581,2010-12,2,786.78,441,-9,C
17581,2011-01,1,448.95,230,-8,0
17581,2011-03,3,829.25,376,-6,C
